INFO: kbplacer_plugin_action.py:70: Plugin version: 0.14
INFO: kbplacer_plugin_action.py:71: Python version: '3.11.5 (main, Jan 27 2025, 07:08:36) [MSC v.1942 64 bit (AMD64)]'
INFO: kbplacer_plugin_action.py:72: KiCad version: 9.0.2 with 4.2.2 msw (phoenix) wxWidgets 3.2.6
INFO: kbplacer_dialog.py:631: Language: en
INFO: kbplacer_plugin_action.py:80: GUI state: {"layout_path": "C:\\Users\\flvol\\Documents\\GitHub\\Keyboard-PCB\\modern-keyboard-template\\Dependencies\\keyboard-layout.json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "SW{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": true, "diode_info": {"annotation_format": "D{}", "position_option": "Custom", "position": {"x": 5.08, "y": 3.3, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
DEBUG: key_placer.py:424: Set key 1U distance: 19050000/19050000
DEBUG: key_placer.py:141: Switches by nets: defaultdict(<class 'list'>, {frozenset({'row0', 'col0'}): ['SW1'], frozenset({'col1', 'row0'}): ['SW2'], frozenset({'row0', 'col2'}): ['SW3'], frozenset({'row0', 'col3'}): ['SW4'], frozenset({'row0', 'col4'}): ['SW5'], frozenset({'row0', 'col5'}): ['SW6'], frozenset({'row0', 'col6'}): ['SW7'], frozenset({'row0', 'col7'}): ['SW8'], frozenset({'row0', 'col8'}): ['SW9'], frozenset({'col9', 'row0'}): ['SW10'], frozenset({'row0', 'col10'}): ['SW11'], frozenset({'row0', 'col11'}): ['SW12'], frozenset({'col12', 'row0'}): ['SW13'], frozenset({'row0', 'col13'}): ['SW14'], frozenset({'col14', 'row0'}): ['SW15'], frozenset({'row0', 'col15'}): ['SW16'], frozenset({'col0', 'row1'}): ['SW17'], frozenset({'col1', 'row1'}): ['SW18'], frozenset({'col2', 'row1'}): ['SW19'], frozenset({'col3', 'row1'}): ['SW20'], frozenset({'col4', 'row1'}): ['SW21'], frozenset({'col5', 'row1'}): ['SW22'], frozenset({'col6', 'row1'}): ['SW23'], frozenset({'col7', 'row1'}): ['SW24'], frozenset({'col8', 'row1'}): ['SW25'], frozenset({'col9', 'row1'}): ['SW26'], frozenset({'col10', 'row1'}): ['SW27'], frozenset({'col11', 'row1'}): ['SW28'], frozenset({'col12', 'row1'}): ['SW29'], frozenset({'col14', 'row1'}): ['SW30'], frozenset({'col15', 'row1'}): ['SW31'], frozenset({'row2', 'col0'}): ['SW32'], frozenset({'row2', 'col2'}): ['SW33'], frozenset({'row2', 'col3'}): ['SW34'], frozenset({'row2', 'col4'}): ['SW35'], frozenset({'row2', 'col5'}): ['SW36'], frozenset({'row2', 'col6'}): ['SW37'], frozenset({'row2', 'col7'}): ['SW38'], frozenset({'col8', 'row2'}): ['SW39'], frozenset({'col9', 'row2'}): ['SW40'], frozenset({'row2', 'col10'}): ['SW41'], frozenset({'col11', 'row2'}): ['SW42'], frozenset({'col12', 'row2'}): ['SW43'], frozenset({'row2', 'col13'}): ['SW44'], frozenset({'col14', 'row2'}): ['SW45'], frozenset({'row2', 'col15'}): ['SW46'], frozenset({'row3', 'col0'}): ['SW47'], frozenset({'col2', 'row3'}): ['SW48'], frozenset({'col3', 'row3'}): ['SW49'], frozenset({'row3', 'col4'}): ['SW50'], frozenset({'row3', 'col5'}): ['SW51'], frozenset({'row3', 'col6'}): ['SW52'], frozenset({'row3', 'col7'}): ['SW53'], frozenset({'col8', 'row3'}): ['SW54'], frozenset({'col9', 'row3'}): ['SW55'], frozenset({'row3', 'col10'}): ['SW56'], frozenset({'col11', 'row3'}): ['SW57'], frozenset({'col12', 'row3'}): ['SW58'], frozenset({'row3', 'col13'}): ['SW59'], frozenset({'row3', 'col15'}): ['SW60'], frozenset({'col1', 'row4'}): ['SW61'], frozenset({'col2', 'row4'}): ['SW62'], frozenset({'col3', 'row4'}): ['SW63'], frozenset({'row4', 'col4'}): ['SW64'], frozenset({'col5', 'row4'}): ['SW65'], frozenset({'col6', 'row4'}): ['SW66'], frozenset({'row4', 'col7'}): ['SW67'], frozenset({'col8', 'row4'}): ['SW68'], frozenset({'col9', 'row4'}): ['SW69'], frozenset({'col10', 'row4'}): ['SW70'], frozenset({'col11', 'row4'}): ['SW71'], frozenset({'col13', 'row4'}): ['SW72'], frozenset({'col14', 'row4'}): ['SW73'], frozenset({'col15', 'row4'}): ['SW74'], frozenset({'col0', 'row5'}): ['SW75'], frozenset({'col1', 'row5'}): ['SW76'], frozenset({'col3', 'row5'}): ['SW77'], frozenset({'col6', 'row5'}): ['SW78'], frozenset({'col10', 'row5'}): ['SW79'], frozenset({'col11', 'row5'}): ['SW80'], frozenset({'col12', 'row5'}): ['SW81'], frozenset({'col13', 'row5'}): ['SW82'], frozenset({'col14', 'row5'}): ['SW83'], frozenset({'col15', 'row5'}): ['SW84']})
DEBUG: key_placer.py:145: Diodes by switch: {'SW1': ['D1'], 'SW2': ['D2'], 'SW3': ['D3'], 'SW4': ['D4'], 'SW5': ['D5'], 'SW6': ['D6'], 'SW7': ['D7'], 'SW8': ['D8'], 'SW9': ['D9'], 'SW10': ['D10'], 'SW11': ['D11'], 'SW12': ['D12'], 'SW13': ['D13'], 'SW14': ['D14'], 'SW15': ['D15'], 'SW16': ['D16'], 'SW17': ['D17'], 'SW18': ['D18'], 'SW19': ['D19'], 'SW20': ['D20'], 'SW21': ['D21'], 'SW22': ['D22'], 'SW23': ['D23'], 'SW24': ['D24'], 'SW25': ['D25'], 'SW26': ['D26'], 'SW27': ['D27'], 'SW28': ['D28'], 'SW29': ['D29'], 'SW30': ['D30'], 'SW31': ['D31'], 'SW32': ['D32'], 'SW33': ['D33'], 'SW34': ['D34'], 'SW35': ['D35'], 'SW36': ['D36'], 'SW37': ['D37'], 'SW38': ['D38'], 'SW39': ['D39'], 'SW40': ['D40'], 'SW41': ['D41'], 'SW42': ['D42'], 'SW43': ['D43'], 'SW44': ['D44'], 'SW45': ['D45'], 'SW46': ['D46'], 'SW47': ['D47'], 'SW48': ['D48'], 'SW49': ['D49'], 'SW50': ['D50'], 'SW51': ['D51'], 'SW52': ['D52'], 'SW53': ['D53'], 'SW54': ['D54'], 'SW55': ['D55'], 'SW56': ['D56'], 'SW57': ['D57'], 'SW58': ['D58'], 'SW59': ['D59'], 'SW60': ['D60'], 'SW61': ['D61'], 'SW62': ['D62'], 'SW63': ['D63'], 'SW64': ['D64'], 'SW65': ['D65'], 'SW66': ['D66'], 'SW67': ['D67'], 'SW68': ['D68'], 'SW69': ['D69'], 'SW70': ['D70'], 'SW71': ['D71'], 'SW72': ['D72'], 'SW73': ['D73'], 'SW74': ['D74'], 'SW75': ['D75'], 'SW76': ['D76'], 'SW77': ['D77'], 'SW78': ['D78'], 'SW79': ['D79'], 'SW80': ['D80'], 'SW81': ['D81'], 'SW82': ['D82'], 'SW83': ['D83'], 'SW84': ['D84']}
INFO: kle_serial.py:931: User layout: [[{'a': 6}, 'Esc', 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', {'a': 5}, 'PrtSc\nNmLk', 'Pause\nScrLk', 'Delete\nInsert'], [{'a': 4}, '~\n`', '!\n1', '@\n2', '#\n3', '$\n4', '%\n5', '^\n6', '&\n7', '*\n8', '(\n9', ')\n0', '_\n-', '+\n=', {'a': 6, 'w': 2}, 'Backspace', 'Home'], [{'a': 4, 'w': 1.5}, 'Tab', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', {'w': 1.5}, '|\n\\', {'a': 6}, 'Page Up'], [{'a': 4, 'w': 1.75}, 'Caps Lock', 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'a': 6, 'w': 2.25}, 'Enter', 'Page Down'], [{'w': 2.25}, 'Shift', {'a': 4}, 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', {'a': 6, 'w': 1.75}, 'Shift', {'a': 7}, '↑', {'a': 6}, 'End'], [{'w': 1.25}, 'Ctrl', {'w': 1.25}, 'Win', {'w': 1.25}, 'Alt', {'a': 7, 'w': 6.25}, '', {'a': 6}, 'Alt', 'Fn', 'Ctrl', {'a': 7}, '←', '↓', '→']]
DEBUG: key_placer.py:724: Layout offset: (28575000, 28575000)
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW35
DEBUG: board_modifier.py:107: Getting SW35 footprint position: (104775000, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST35 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW36
DEBUG: board_modifier.py:107: Getting SW36 footprint position: (123825000, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST36 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW37
DEBUG: board_modifier.py:107: Getting SW37 footprint position: (142875000, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST37 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW38
DEBUG: board_modifier.py:107: Getting SW38 footprint position: (161925000, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST38 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW39
DEBUG: board_modifier.py:107: Getting SW39 footprint position: (180975000, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST39 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW40
DEBUG: board_modifier.py:107: Getting SW40 footprint position: (200025000, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST40 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW41
DEBUG: board_modifier.py:107: Getting SW41 footprint position: (219075000, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST41 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW42
DEBUG: board_modifier.py:107: Getting SW42 footprint position: (238125000, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST42 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW43
DEBUG: board_modifier.py:107: Getting SW43 footprint position: (257175000, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST43 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW44
DEBUG: board_modifier.py:107: Getting SW44 footprint position: (276225000, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST44 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW45
DEBUG: board_modifier.py:107: Getting SW45 footprint position: (300037500, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST45 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW46
DEBUG: board_modifier.py:107: Getting SW46 footprint position: (323850000, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST46 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW47
DEBUG: board_modifier.py:107: Getting SW47 footprint position: (45243750, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST47 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW48
DEBUG: board_modifier.py:107: Getting SW48 footprint position: (71437500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST48 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW49
DEBUG: board_modifier.py:107: Getting SW49 footprint position: (90487500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST49 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW50
DEBUG: board_modifier.py:107: Getting SW50 footprint position: (109537500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST50 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW51
DEBUG: board_modifier.py:107: Getting SW51 footprint position: (128587500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST51 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW52
DEBUG: board_modifier.py:107: Getting SW52 footprint position: (147637500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST52 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW53
DEBUG: board_modifier.py:107: Getting SW53 footprint position: (166687500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST53 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW54
DEBUG: board_modifier.py:107: Getting SW54 footprint position: (185737500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST54 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW55
DEBUG: board_modifier.py:107: Getting SW55 footprint position: (204787500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST55 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW56
DEBUG: board_modifier.py:107: Getting SW56 footprint position: (223837500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST56 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW57
DEBUG: board_modifier.py:107: Getting SW57 footprint position: (242887500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST57 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW58
DEBUG: board_modifier.py:107: Getting SW58 footprint position: (261937500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST58 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW59
DEBUG: board_modifier.py:107: Getting SW59 footprint position: (292893750, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST59 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW60
DEBUG: board_modifier.py:107: Getting SW60 footprint position: (323850000, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST60 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW61
DEBUG: board_modifier.py:107: Getting SW61 footprint position: (50006250, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST61 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW62
DEBUG: board_modifier.py:107: Getting SW62 footprint position: (80962500, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST62 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW63
DEBUG: board_modifier.py:107: Getting SW63 footprint position: (100012500, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST63 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW64
DEBUG: board_modifier.py:107: Getting SW64 footprint position: (119062500, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST64 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW65
DEBUG: board_modifier.py:107: Getting SW65 footprint position: (138112500, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST65 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW66
DEBUG: board_modifier.py:107: Getting SW66 footprint position: (157162500, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST66 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW67
DEBUG: board_modifier.py:107: Getting SW67 footprint position: (176212500, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST67 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW68
DEBUG: board_modifier.py:107: Getting SW68 footprint position: (195262500, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST68 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW69
DEBUG: board_modifier.py:107: Getting SW69 footprint position: (214312500, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST69 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW70
DEBUG: board_modifier.py:107: Getting SW70 footprint position: (233362500, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST70 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW71
DEBUG: board_modifier.py:107: Getting SW71 footprint position: (252412500, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST71 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW72
DEBUG: board_modifier.py:107: Getting SW72 footprint position: (278606250, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST72 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW73
DEBUG: board_modifier.py:107: Getting SW73 footprint position: (304800000, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST73 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW74
DEBUG: board_modifier.py:107: Getting SW74 footprint position: (323850000, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST74 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW75
DEBUG: board_modifier.py:107: Getting SW75 footprint position: (40481250, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST75 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW76
DEBUG: board_modifier.py:107: Getting SW76 footprint position: (64293750, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST76 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW77
DEBUG: board_modifier.py:107: Getting SW77 footprint position: (88106250, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST77 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW78
DEBUG: board_modifier.py:107: Getting SW78 footprint position: (159543750, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST78 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW79
DEBUG: board_modifier.py:107: Getting SW79 footprint position: (228600000, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST79 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW80
DEBUG: board_modifier.py:107: Getting SW80 footprint position: (247650000, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST80 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW81
DEBUG: board_modifier.py:107: Getting SW81 footprint position: (266700000, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST81 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW82
DEBUG: board_modifier.py:107: Getting SW82 footprint position: (285750000, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST82 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW83
DEBUG: board_modifier.py:107: Getting SW83 footprint position: (304800000, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST83 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW84
DEBUG: board_modifier.py:107: Getting SW84 footprint position: (323850000, 133350000)
DEBUG: board_modifier.py:84: Searching for optional ST84 footprint in C:\Users\flvol\Documents\GitHub\Keyboard-PCB\modern-keyboard-template\modern-keyboard-template.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
INFO: key_placer.py:486: Routing SW1 with D1
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW1:1' at (44390000, 33020000) with pad 'D1:2' at (43180000, 39750000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(44390000, 33020000), (44390000, 38540000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(44390000, 38540000), (43180000, 39750000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(44390000, 33020000), (43180000, 34230000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(43180000, 34230000), (43180000, 39750000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing SW2 with D2
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW2:1' at (63440000, 33020000) with pad 'D2:2' at (62230000, 39750000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(63440000, 33020000), (63440000, 38540000)]
INFO: board_modifier.py:469: Track added
